,listing_id,accessories_vectors,years of warranty,better loan offer,well maintained,low fuel consumption,reg_date,power,engine_cap,mileage,no_of_owners,depreciation,coe,dereg_value,omv,arf,type_of_vehicle_bus/mini bus,type_of_vehicle_hatchback,type_of_vehicle_luxury sedan,type_of_vehicle_mid-sized sedan,type_of_vehicle_mpv,type_of_vehicle_others,type_of_vehicle_sports car,type_of_vehicle_stationwagon,type_of_vehicle_suv,type_of_vehicle_truck,type_of_vehicle_van,fuel_type_diesel,fuel_type_electric,fuel_type_petrol,fuel_type_petrol-electric,transmission,make,model,price
14014,1028519,[6],0,0,0,0,7,134.00029172744402,2488.0,66000.0,2.0,9630.0,48001.0,11362.0,24199.0,1210.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,nissan,nv350,25100.0
14015,1026714,"[2, 6]",0,0,0,0,3,79.0,1496.0,37000.0,1.0,9230.0,30209.0,34559.0,17619.0,17619.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,sienta,81400.0
14016,1025212,[6],0,1,0,0,6,185.0,1984.0,91000.0,2.0,15040.0,78001.0,55863.0,43299.0,42619.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,audi,a6,85600.0
14017,1024609,"[2, 5, 6, 7]",0,1,0,0,6,151.0,2494.0,66000.0,2.0,14880.0,74501.0,56801.0,45066.0,45093.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,lexus,es,87800.0
14018,1000091,"[6, 10]",0,1,1,0,11,260.0,4163.0,66000.0,5.0,10980.0,38071.0,32428.0,57760.0,57760.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,audi,s5,102900.0
14019,1025289,[6],5,0,0,0,0,134.00029172744402,1998.0,66000.0,1.0,5800.0,37708.0,37636.0,23661.0,1184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,nissan,nv350,63700.0
14020,1012695,"[2, 6]",0,0,0,0,12,115.0,1597.0,129000.0,5.0,8080.0,27886.0,21667.0,35926.0,35926.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c180,69100.0
14021,977490,"[3, 6, 10]",0,0,0,0,7,115.0,1595.0,90000.0,2.0,18120.0,85000.0,32744.0,26887.0,19642.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,a200,60000.0
14022,1019637,"[2, 4, 5, 6]",0,1,1,0,5,105.0,1798.0,96977.0,1.0,10680.0,56410.0,44454.0,19955.0,19955.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,wish,72400.0
14023,997251,"[1, 6]",0,1,0,0,5,200.0,2996.0,53000.0,2.0,25780.0,46502.0,115712.0,89948.0,133907.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,s320l,207700.0
14024,1030649,"[2, 4, 6, 10]",0,1,1,0,5,96.0,1496.0,62000.0,2.0,10480.0,47020.0,29719.0,20638.0,10894.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,vezel,60200.0
14025,1026304,"[1, 4, 6, 7, 10]",0,1,0,0,3,135.0,1998.0,45000.0,2.0,18020.0,30959.0,70411.0,50916.0,63649.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,520i,180400.0
14026,1027551,"[2, 6, 10]",0,1,0,1,7,235.0,2979.0,90611.0,3.0,24780.0,70002.0,95582.0,86530.0,127754.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,640i,144000.0
14027,1018857,[6],0,0,0,0,12,134.00029172744402,2977.0,66000.0,4.0,10870.0,13688.0,6750.0,26794.0,1340.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,mitsubishi,fe83,29500.0
14028,927949,"[6, 9]",0,1,1,0,12,134.00029172744402,2982.0,66000.0,1.0,7300.0,25842.0,21162.0,34417.0,1721.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,toyota,hiace,65800.0
14029,1014623,[6],0,0,1,0,13,357.0,4308.0,73000.0,3.0,44970.0,40881.0,27261.0,183526.0,183526.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ferrari,f430,329900.0
14030,1017187,"[1, 2, 6]",5,1,1,1,2,96.0,1598.0,10269.0,1.0,9620.0,34001.0,43636.0,20879.0,21231.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,toyota,corolla,97900.0
14031,1013146,[6],0,1,0,0,0,210.0,2925.0,652.0,1.0,38140.0,45001.0,163406.0,103774.0,158794.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,mercedes-benz,amg,500500.0
14032,1024123,"[3, 6]",0,0,1,0,9,170.0,2995.0,135088.0,1.0,13790.0,46540.0,65019.5,56461.0,56461.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,toyota,crown,151800.0
14033,1023456,"[2, 6]",0,0,0,0,11,63.0,1390.0,124597.0,3.0,8040.0,16570.0,13519.0,15049.0,15049.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,volkswagen,polo,36100.0
14034,1026382,"[2, 6, 7, 9]",0,1,1,0,5,114.0,1997.0,69000.0,1.0,11490.0,53001.0,52230.0,29444.0,33222.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,honda,accord,83400.0
14035,1020471,[6],0,1,1,1,10,125.0,1598.0,131000.0,4.0,7680.0,44546.35294117648,51355.70588235294,31931.0,31931.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,118i,84600.0
14036,1020916,[6],0,1,1,1,4,134.00029172744402,658.0,64640.0,2.0,6050.0,33506.0,20416.0,15260.0,763.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,suzuki,every,40600.0
14037,1030958,[6],0,1,0,1,4,134.00029172744402,2982.0,79000.0,1.0,9650.0,26029.0,15054.0,26436.0,1322.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,toyota,dyna,61400.0
14038,1005179,"[2, 4, 6]",0,1,0,0,6,90.0,1598.0,93000.0,2.0,10510.0,59200.0,38901.0,19589.0,19589.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,toyota,corolla,60000.0
14039,1016454,"[1, 6, 7]",0,0,1,1,4,185.0,1998.0,30000.0,1.0,21790.0,47501.0,74007.0,49363.0,61109.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,530i,175800.0
14040,1010400,"[1, 6, 7, 10]",0,0,0,1,2,135.0,1998.0,21643.0,1.0,19070.0,40001.0,71501.0,43354.0,52696.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x3,196700.0
14041,1027707,"[5, 6, 7]",0,1,0,1,6,115.0,1595.0,78918.0,2.0,14370.0,59889.0,50417.0,31862.0,36607.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c180,85600.0
14042,1017257,"[6, 10]",0,0,0,0,13,103.0,1799.0,115800.0,4.0,10250.0,18444.0,7125.0,20576.0,20576.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,civic,21800.0
14043,944975,"[4, 6]",5,0,0,0,2,185.0,1798.0,26123.0,1.0,21170.0,48010.0,87121.0,52000.0,65600.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,alpine,a110,220000.0
14044,996622,"[6, 10]",0,0,0,1,2,73.0,1318.0,41500.0,1.0,9090.0,26170.0,24150.0,15738.0,5738.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,honda,jazz,79000.0
14045,1020460,"[2, 4, 6, 7, 10]",5,1,0,0,4,96.0,1496.0,75600.0,1.0,12180.0,51106.0,42564.0,21860.0,17604.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,freed,86700.0
14046,1030179,"[6, 7]",0,1,0,0,5,96.0,1496.0,66000.0,1.0,12320.0,46651.0,28280.0,20208.0,10292.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,vezel,66900.0
14047,1008142,[6],0,0,0,0,12,108.0,1998.0,66000.0,3.0,10070.0,17706.0,9498.0,26727.0,26727.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,toyota,camry,29700.0
14048,1031203,"[2, 6, 7, 10]",0,1,1,0,10,150.0,1796.0,101000.0,5.0,10570.0,53132.80172413793,52563.51724137931,60365.0,60365.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mercedes-benz,e250,116400.0
14049,982384,"[1, 2, 6, 7, 10]",0,0,0,1,6,135.0,2494.0,85000.0,2.0,15980.0,57501.0,58995.0,40884.0,49238.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,lexus,es,102100.0
14050,1017047,"[2, 6, 8]",0,0,0,1,10,135.0,1997.0,98000.0,2.0,14131.592920353982,77340.0,21793.0,39517.0,39517.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x1,36300.0
14051,987127,[6],0,0,0,0,5,85.0,1197.0,66000.0,2.0,10100.0,49751.0,36900.0,18725.0,13725.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,nissan,qashqai,67000.0
14052,1013686,[6],0,1,1,0,3,134.00029172744402,2982.0,66000.0,1.0,9450.0,28161.0,19319.0,28138.0,1407.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,toyota,hiace,71300.0
14053,1027307,"[2, 6, 7]",0,1,0,0,5,84.0,1600.0,86000.0,2.0,9960.0,47889.0,33539.0,15787.0,15787.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,subaru,xv,60200.0
14054,1016445,"[6, 7, 10]",0,1,1,1,3,88.0,1496.0,50000.0,1.0,8810.0,23568.0,27956.0,14322.0,14322.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,mazda,3,78600.0
14055,1028596,"[2, 6, 9]",0,1,1,0,13,125.0,2362.0,66000.0,5.0,8710.0,34991.0,24254.0,28888.0,28888.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,estima,66400.0
14056,1019234,"[1, 2, 6, 7, 10]",0,0,0,0,2,79.0,1496.0,35000.0,2.0,8450.0,25556.0,29447.0,13936.0,13936.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,toyota,vios,76800.0
14057,1015557,[6],0,1,0,0,14,206.0,1998.0,154000.0,2.0,17590.0,50451.0,31211.0,32550.0,35805.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,mitsubishi,evolution,119700.0
14058,1027318,"[2, 6, 7]",0,1,0,0,5,90.0,1595.0,21933.0,1.0,15210.0,51301.0,40359.0,26904.0,24666.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,mercedes-benz,gla180,88900.0
14059,1007790,"[2, 6]",0,0,0,1,5,90.0,1390.0,66000.0,1.0,9070.0,49700.0,35463.0,17523.0,17523.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,volkswagen,jetta,58900.0
14060,1000810,[6],0,1,1,0,7,115.0,1595.0,148000.0,3.0,13640.0,74991.0,34937.0,29525.0,28335.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c180,51500.0
14061,1006268,"[2, 3, 6, 7]",5,1,1,0,2,92.0,1597.0,26000.0,1.0,9810.0,30009.0,38986.0,20215.0,20301.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,civic,96600.0
14062,1023770,"[3, 6, 10]",0,0,0,0,11,360.0,4308.0,38000.0,6.0,42640.0,37502.0,30711.0,157469.0,157469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ferrari,f430,385000.0
14063,1028858,"[2, 6]",0,0,0,0,3,134.00029172744402,2982.0,81386.0,2.0,9110.0,25117.0,18146.0,28136.0,1407.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,toyota,hiace,72400.0
14064,1006273,"[6, 7]",0,0,1,0,4,115.0,1595.0,51810.0,1.0,13340.0,57414.0,53835.0,25996.0,23395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,a200,105600.0
14065,1031286,"[1, 2, 5, 6, 7]",0,0,0,0,5,110.0,1395.0,75029.0,1.0,13020.0,56410.0,51881.0,27630.0,30682.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,audi,q3,90200.0
14066,1018945,"[2, 6, 7, 10]",0,1,0,0,5,84.0,1600.0,105000.0,1.0,9880.0,45000.0,31269.0,15274.0,15274.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,subaru,xv,58100.0
14067,1027473,"[2, 4, 5, 6]",0,1,1,0,12,97.0,1794.0,140000.0,2.0,7240.0,15668.0,7572.0,18803.0,18803.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,wish,19200.0
14068,980123,[6],0,1,1,0,3,412.0,5935.0,42888.0,1.0,61900.0,44000.0,277477.0,200572.0,333030.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,aston martin,rapide,625700.0
14069,1002205,"[4, 6, 10]",0,1,0,1,8,90.0,1395.0,94653.0,3.0,13280.0,74991.0,25103.0,26158.0,13622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,audi,a3,40500.0
14070,1029883,"[2, 4, 6]",0,0,0,1,14,92.0,1595.0,66000.0,2.0,9570.0,21282.0,4804.0,18205.0,20026.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,civic,11900.0
14071,1015430,"[2, 6, 7]",0,0,0,0,6,84.0,1600.0,57000.0,2.0,9870.0,57301.0,37076.0,18249.0,18249.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,subaru,xv,56100.0
14072,1025885,[6],0,1,0,0,9,135.0,1598.0,66000.0,6.0,9800.0,23179.0,23179.0,27645.0,27645.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mini,cooper,53900.0
14073,1021938,"[2, 6, 8]",0,1,0,1,10,150.0,1796.0,67200.0,1.0,9970.0,53132.80172413792,52563.5172413793,56273.0,56273.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,e250,109800.0
14074,1014532,"[2, 4, 6, 8, 10]",0,0,0,0,14,101.0,1999.0,66000.0,2.0,10312.638888888889,26039.0,2368.0,17979.0,19777.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,mazda,2,6400.0
14075,1001576,"[2, 4, 6, 10]",0,1,0,0,14,103.0,1799.0,190000.0,2.0,15070.0,25174.0,3007.0,16732.0,18406.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,stream,9900.0
14076,988848,"[3, 6]",0,1,0,0,13,175.0,2967.0,100300.0,6.0,7910.0,37906.0,25776.0,55806.0,55806.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,jaguar,xf,59200.0
14077,1022770,[6],0,0,1,0,1,134.00029172744402,1597.0,20500.0,1.0,5400.0,23602.0,21423.0,22537.0,1127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,nissan,nv200,53900.0
14078,1020422,"[2, 3, 6, 7]",0,1,0,0,1,85.0,999.0,12000.0,1.0,12050.0,37766.0,51616.0,22285.0,23199.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,audi,a3,132900.0
14079,1022118,[6],0,0,0,0,6,90.0,1595.0,130000.0,5.0,15920.0,56209.0,36658.0,22209.0,18093.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,a180,84700.0
14080,1030102,"[2, 4, 5, 6]",0,1,0,1,10,150.0,2497.0,134000.0,1.0,9170.0,41709.32203389831,35826.677966101706,47736.0,47736.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,523i,101000.0
14081,1010859,"[2, 4, 6, 10]",0,1,0,0,5,92.0,1597.0,88000.0,2.0,10890.0,53000.0,42370.0,19689.0,19689.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,civic,73200.0
14082,1030623,"[2, 4, 6, 10]",0,1,0,0,5,90.0,1595.0,66000.0,2.0,14090.0,45000.0,38031.0,27133.0,24987.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,cla180,84500.0
14083,1007895,"[1, 4, 6, 10]",0,1,0,1,1,88.0,1496.0,11300.0,1.0,9020.0,35990.0,41988.0,21264.0,11770.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,mazda,3,97900.0
14084,1025068,"[2, 4, 6, 8, 10]",0,0,0,0,1,88.3,998.0,8500.0,2.0,7060.0,13010.0,18068.0,19310.0,9310.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,kia,stonic,71300.0
14085,1021740,"[2, 3, 6, 7, 10]",0,1,0,0,1,96.0,1496.0,23200.0,1.0,9520.0,32000.0,42037.0,20275.0,20385.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,hr-v,98800.0
14086,1011237,"[3, 6]",0,1,0,0,2,115.0,1998.0,35000.0,1.0,8940.0,33689.0,38569.0,17188.0,17188.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,mazda,2,84500.0
14087,1018397,"[1, 3, 6]",5,1,0,1,4,180.0,1998.0,47100.0,1.0,20500.0,49996.0,85009.0,55625.0,72125.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,lexus,gs,179100.0
14088,997163,"[2, 4, 6, 9, 10]",0,1,1,0,4,121.0,1998.0,63101.0,1.0,10750.0,52000.0,49013.0,22796.0,23915.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mazda,2,86700.0
14089,1021752,"[1, 6, 9]",0,0,1,1,5,185.0,1984.0,33000.0,2.0,23930.0,51109.0,85993.0,59038.0,78269.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,audi,q7,183600.0
14090,1020964,"[1, 2, 6, 7]",0,1,0,1,8,235.0,2979.0,57500.0,1.0,26030.0,87910.0,87065.0,77349.0,111229.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,bmw,640i,127400.0
14091,1026430,"[1, 2, 6, 7, 10]",0,1,0,0,2,185.0,1998.0,36065.0,1.0,20880.0,43102.0,89708.0,57540.0,75572.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,530i,217600.0
14092,1015203,[6],0,1,0,0,4,134.00029172744402,2998.0,66000.0,1.0,10290.0,47036.0,26417.0,35346.0,1768.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,mitsubishi,fuso,63600.0
14093,966759,"[2, 6]",0,1,0,0,3,134.00029172744402,1461.0,37202.0,1.0,7690.0,30389.0,21264.0,20942.0,1048.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,nissan,nv200,59200.0
14094,1030485,"[6, 10]",0,0,0,0,13,153.0,2500.0,134000.0,4.0,13840.0,25084.0,6089.0,40966.0,40966.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,lexus,is,18500.0
14095,708011,"[5, 6, 7, 8]",0,0,0,0,10,420.0,6592.0,3100.0,1.0,73550.0,45586.0,43388.0,323461.0,323461.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,rolls-royce,ghost,770000.0
14096,1006429,"[6, 9]",0,1,0,0,6,85.0,1560.0,97000.0,2.0,8810.0,55889.0,26381.0,21289.0,6805.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,citroen,c4,41800.0
14097,987454,[6],0,1,0,0,2,93.8,1591.0,31000.0,1.0,8840.0,33199.0,40113.0,18642.0,18642.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,kia,cerato,86800.0
14098,986296,"[2, 4, 6, 7, 8, 10]",0,0,0,0,9,225.0,3498.0,75000.0,3.0,12740.0,42762.25771324863,99477.75157894735,98147.0,98147.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,amg,140200.0
14099,989174,"[1, 6, 7, 10]",0,1,1,1,2,169.0,1984.0,9000.0,2.0,18870.0,38602.0,73674.0,46408.0,56972.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,audi,tt,197800.0
14100,996257,"[4, 6, 10]",0,1,1,1,7,125.0,1798.0,94400.0,3.0,14230.0,67304.0,32560.0,28964.0,22550.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,audi,a4,56700.0
14101,1006412,"[6, 7]",0,1,1,0,5,250.0,2997.0,78000.0,2.0,30140.0,57501.0,97487.0,72721.0,102898.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,porsche,macan,203400.0
14102,1025058,"[2, 4, 6, 10]",0,0,0,0,11,89.7,1591.0,149587.0,2.0,5440.0,32368.0,27260.0,11537.0,11537.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,hyundai,avante,50400.0
14103,1017094,"[2, 4, 6, 10]",0,1,0,1,12,45.0,989.0,25534.0,3.0,6370.0,14920.0,8429.0,5882.0,5882.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,perodua,viva,19800.0
14104,1020627,"[6, 7]",0,1,0,0,2,85.0,999.0,26000.0,2.0,11000.0,26309.0,36477.0,21569.0,22197.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,audi,a3,103400.0
14105,999840,"[1, 6]",0,0,0,0,1,170.0,1998.0,6500.0,1.0,17520.0,39500.0,68219.0,41724.0,50414.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mini,cooper,206700.0
14106,1012392,"[6, 7, 10]",0,0,0,0,8,135.0,1997.0,120000.0,2.0,21150.0,97000.0,34358.0,42734.0,37734.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,520i,55900.0
14107,1030979,"[1, 6, 7]",0,0,0,0,8,135.0,1997.0,107000.0,3.0,16460.0,67304.0,36520.0,41843.0,45581.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,520i,55900.0
14108,1017915,"[1, 2, 6, 10]",0,0,1,1,2,170.0,1998.0,18298.0,1.0,13870.0,48010.0,66170.0,33306.0,38629.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,toyota,harrier,139500.0
14109,1017995,"[4, 6]",0,0,0,0,2,90.0,1797.0,23000.0,1.0,10040.0,48000.0,56751.0,29495.0,23293.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,toyota,c-hr,103200.0
14110,1008803,"[2, 4, 6]",0,1,0,1,5,96.0,1496.0,66000.0,1.0,9610.0,53000.0,41960.0,23650.0,20110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,hr-v,64700.0
14111,1021853,"[6, 10]",0,1,0,1,15,97.0,1794.0,124000.0,2.0,7320.0,46048.0,21952.0,18975.0,20873.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,wish,38400.0
14112,973894,"[2, 6]",3,1,1,0,5,100.0,1499.0,66000.0,1.0,13330.0,48002.0,39758.0,27677.0,25748.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,318i,81200.0
14113,1027666,"[3, 6]",0,1,0,1,10,138.0,2672.0,109000.0,2.0,9670.0,45204.51351351351,63192.13513513514,45912.0,45912.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,lexus,rx,106500.0
14114,1008198,"[4, 6, 8]",0,1,0,0,2,230.0,1991.0,78787.0,1.0,27920.0,32200.0,115996.0,83756.0,122761.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,mercedes-benz,cls350,295700.0
14115,1009464,[6],0,1,1,1,10,95.6,1591.0,79190.0,1.0,8620.0,22636.0,21954.0,13763.0,13763.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,hyundai,elantra,46000.0
14116,1026079,"[2, 3, 6, 7]",0,1,1,1,8,373.0,3993.0,60000.0,5.0,107440.0,97889.0,129511.0,205332.0,205332.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,bentley,continental,317900.0
14117,1028234,"[2, 4, 6, 10]",0,1,1,1,11,80.0,1598.0,132588.0,3.0,7390.0,16604.0,11591.0,16716.0,16716.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,toyota,corolla,28400.0
14118,1004810,[6],0,0,0,0,6,96.0,1498.0,103000.0,3.0,10050.0,56209.0,29183.0,14526.0,9526.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,honda,jazz,49500.0
14119,1028332,"[2, 3, 4, 6, 10]",0,1,1,1,2,95.6,1353.0,16700.0,1.0,9370.0,30555.0,38816.0,19007.0,19007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,hyundai,i30,93300.0
14120,996687,"[1, 6, 7, 8, 10]",0,0,0,0,10,225.0,2979.0,120000.0,2.0,10930.0,49716.0,48572.0,67042.0,67042.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,535i,117500.0
14121,1025173,"[2, 6, 10]",0,1,1,1,12,200.0,1984.0,82000.0,4.0,12880.0,35411.0,27213.0,62815.0,62815.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,audi,tt,108900.0
14122,1019430,"[2, 4, 6, 10]",0,1,0,1,4,73.0,1496.0,66000.0,1.0,9690.0,42900.0,29866.0,23508.0,5000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,toyota,corolla,67600.0
14123,984390,[6],0,0,0,0,10,134.00029172744402,1461.0,66000.0,2.0,6750.0,19240.0,17564.0,22941.0,1148.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,nissan,nv200,33900.0
14124,1023039,"[4, 6, 10]",0,0,0,0,12,80.0,1598.0,145825.0,3.0,7590.0,13943.0,7716.0,17853.0,17853.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,toyota,corolla,23100.0
14125,1025335,"[3, 6]",0,0,0,0,4,129.0,2356.0,67000.0,1.0,13570.0,52751.0,55379.0,27932.0,31105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,e,107800.0
14126,999346,"[1, 6]",0,1,1,1,1,95.0,1497.0,5500.0,1.0,14550.0,33000.0,58663.0,33169.0,38437.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c160,165900.0
14127,1030624,"[1, 6, 7]",0,0,0,0,3,135.0,2494.0,58000.0,1.0,16110.0,31000.0,58140.0,40888.0,49244.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,lexus,es,148300.0
14128,917806,[6],0,1,0,0,19,134.00029172744402,1998.0,138300.0,4.0,8070.0,35411.0,27213.0,48276.0,67587.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mercedes-benz,slk200,68200.0
14129,1025497,[6],0,1,0,0,30,134.00029172744402,1587.0,66000.0,6.0,5970.0,42283.0,40951.0,16887.0,25331.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,toyota,corolla,63600.0
14130,1018096,[6],0,0,0,0,12,155.0,1984.0,66000.0,6.0,9000.0,39129.0,32172.0,32141.0,32141.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,volkswagen,golf,81400.0
14131,981355,"[1, 2, 3, 6]",0,0,0,0,5,141.0,1998.0,47000.0,2.0,15330.0,54901.0,57394.0,33667.0,39134.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x1,110900.0
